row_num,chain,project,symbol,rewardTokens,pool,stablecoin,ilRisk,exposure,poolMeta,underlyingTokens
7936,Polygon,quickswap-dex,WMATIC-STAR,None,a6827c3e-7fa0-4bab-930c-76c384e8886a,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x1222153ab5fe3c339de11e10dd3dce2ea944d0f8"
7937,Arbitrum,pickle,USDC,None,00251b54-839d-4b2d-a3c0-663fe1a2ca2b,TRUE,no,single,,None
7938,Optimism,uniswap-v3,WETH-UNIDX,None,e840100d-c79a-4b94-8ce2-bfc17ed996b4,FALSE,yes,multi,1%,"0x4200000000000000000000000000000000000006, 0x5d47baba0d66083c52009271faf3f50dcc01023c"
7939,Fantom,beethoven-x,USDC-RING,0xf24bcf4d1e507740041c9cfd2dddb29585adce1e,b3a66246-23e6-4c7c-afff-3e683937c79b,FALSE,yes,multi,,None
7940,Ethereum,arrakis-finance,USDC-POP,None,acccb096-d36b-465e-80b3-48f6b1063488,FALSE,yes,multi,,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, 0xd0cd466b34a24fcb2f87676278af2005ca8a78c4"
7941,Avalanche,hedgefarm,BTC.B,None,0679d8f9-1e5d-469c-beb1-df5798f885bb,FALSE,no,single,,None
7942,Ethereum,sushiswap,WETH-PLR,,b56a0895-1bfd-41c8-8c65-8d09f387871c,FALSE,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xe3818504c1b32bf1557b16c238b2e01fd3149c17"
7943,Ethereum,uniswap-v3,RND-WETH,None,108b8607-10e5-4304-a9a6-57bb500d8dc2,FALSE,yes,multi,1%,"0x1c7e83f8c581a967940dbfa7984744646ae46b29, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
7944,Polygon,arrakis-finance,BEUR-WALBT,None,40d09c46-9a88-46d5-93ab-ce09f60779bf,FALSE,yes,multi,,"0x338eb4d394a4327e5db80d08628fa56ea2fd4b81, 0x35b2ece5b1ed6a7a99b83508f8ceeab8661e0632"
7945,Ethereum,sushiswap,WETH-KGF,,8e63abb2-5af5-49d3-9d4c-b3b2c369cbba,FALSE,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xf373a10d21cc4a9f84421c69ec2d9528b6162012"
7946,Arbitrum,premia,LINK,0x51fc0f6660482ea73330e414efd7808811a57fa2,d5f1f463-600c-4b99-87bf-9d5daa294979,FALSE,yes,single,LINK/DAI - PUT,0xf97f4df75117a78c1a5a0dbb814af92458539fb4
7947,BSC,quoll,BUSD,"0xAD6742A35fB341A9Cc6ad674738Dd8da98b94Fb1, 0x08b450e4a48C04CDF6DB2bD4cf24057f7B9563fF",8e1f8317-73e7-43d0-8075-480aea10cc17,TRUE,no,single,INNOVATION POOL,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56
7948,Ethereum,curve,PBTC-SBTCCRV,0xD533a949740bb3306d119CC777fa900bA034cd52,bd8f5260-ffaf-45e4-a474-a02843a7fa53,FALSE,no,multi,,"0x62199B909FB8B8cf870f97BEf2cE6783493c4908, 0x075b1bb99792c9E1041bA13afEf80C91a1e70fB3"
7949,Arbitrum,pickle,MAGIC-WETH,None,0c5b3647-87e6-4d4c-8082-5b549cd7e92b,FALSE,yes,multi,,None
7950,Polygon,quickswap-dex,WMATIC-PENG4815,None,d935066f-3e89-499e-a80a-fbcddfb5f28a,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x69377cc6f2929bd19039e88a54103fbc10bc4fa9"
7951,Polygon,quickswap-dex,WMATIC-VAB,None,7cbddf30-4e5a-47bb-8f43-b056a7fb948e,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0xed28b1890fbb4aa9ded528c1034fed278ff68f5d"
7952,Arbitrum,o3-swap,O3,0xee9801669c6138e84bd50deb500827b776777d28,953e1a0d-7357-413e-bfd1-27ab4498709a,FALSE,no,single,,"0xee9801669c6138e84bd50deb500827b776777d28, 0xca2462c4203259e0ae1c21c0849e3fed71be6cc6"
7953,Fuse,beefy,VOLT-FUSE,None,da94fc0a-a0a8-492b-8c9d-3e7994da3fe8,FALSE,yes,multi,Voltage,None
7954,Osmosis,osmosis-dex,LINK-OSMO,OSMO,2d234141-9f57-4b19-bb0d-d36c986fe3e2,FALSE,yes,multi,14day,None
7955,Klaytn,kokoa-finance,OETH,0xb15183d0d4d5e86ba702ce9bb7b633376e7db29f,1408c0c0-37b1-44fb-8436-423691645281,FALSE,no,single,,None
7956,Polygon,meshswap,MESH-OMOOI,0x82362Ec182Db3Cf7829014Bc61E9BE8a2E82868a,e12b2d16-82c8-4754-a308-37bcd63d5ed9,FALSE,yes,multi,,"0x82362ec182db3cf7829014bc61e9be8a2e82868a, 0x746351ab4b9d4f802b7b770f33184d0a6b17363d"
7957,Polygon,uniswap-v3,WETH-USDT,None,6a3b91b4-cb24-4161-b7a7-50a3b9fbd4f3,FALSE,yes,multi,0.05%,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619, 0xc2132d05d31c914a87c6611c10748aeb04b58e8f"
7958,Optimism,uniswap-v3,OP-DAI,None,0a99c005-edc5-49a9-8af2-e5e8bee819ab,FALSE,yes,multi,1%,"0x4200000000000000000000000000000000000042, 0xda10009cbd5d07dd0cecc66161fc93d7c9000da1"
7959,Polygon,quickswap-dex,GFARM2-DAI,None,251fe701-4e1e-4eda-a130-1316864267ec,FALSE,yes,multi,,"0x7075cab6bcca06613e2d071bd918d1a0241379e2, 0x8f3cf7ad23cd3cadbd9735aff958023239c6a063"
7960,Hedera,saucerswap,CREAM-HBAR,"0.0.731861, 0.0.1062664",d7e12d55-bea3-4b40-8c94-0bf5bbbfa3f1,FALSE,yes,multi,,"0.0.926385, 0.0.1456986"
7961,Avalanche,homora-v2,WAVAX-DAI.E,None,7264f7c6-55d3-44d1-95b3-299203b41cb4,FALSE,yes,multi,,None
7962,Ethereum,uniswap-v3,WETH-CAW,None,469461b3-d52b-413c-b906-2ad211480ca3,FALSE,yes,multi,0.30%,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xf3b9569f82b18aef890de263b84189bd33ebe452"
7963,Optimism,kyberswap,AAVE-KNC,0xa00e3a3511aac35ca78530c85007afcd31753819,aef323dc-cdca-4226-a4dd-9ad00b11be5a,FALSE,yes,multi,1%,"0x76fb31fb4af56892a25e32cfc43de717950c9278, 0xa00e3a3511aac35ca78530c85007afcd31753819"
7964,Polygon,quickswap-dex,USDC-MLS,None,9326d774-e133-40e5-bc7b-d71831a6ea2a,FALSE,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xb886b4e041bb8b841aea5cc983af756283a8d36d"
7965,Ethereum,integral,LINK-WETH,None,007fbad4-2e45-4642-9f2a-036f1dc06452,FALSE,yes,multi,FIVE,None
7966,Avalanche,trader-joe-dex,MIM-USDC.E,,28fb4a94-c47b-4fff-ae05-33bfa5952a9b,TRUE,no,multi,,"0x130966628846bfd36ff31a822705796e8cb8c18d, 0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664"
7967,BSC,autofarm,WBNB-BUSD,None,2ab28792-d103-43f8-bc7d-77025b9942b2,FALSE,yes,multi,MDEX,0x340192D37d95fB609874B1db6145ED26d1e47744
7968,Solana,raydium,FORGE-USDC,None,32176088-d8be-4ccb-940d-33eb454722c8,FALSE,yes,multi,,None
7969,Moonriver,acryptos,ETH,None,e0b77613-ec6d-47da-bba9-dbe23115e918,FALSE,no,single,Moonwell,None
7970,Fantom,beethoven-x,USDC-HND-WFTM,0xf24bcf4d1e507740041c9cfd2dddb29585adce1e,b46e7b55-ecd5-414f-95fa-37f15c9f79b8,FALSE,yes,multi,,None
7971,Polygon,quickswap-dex,PYM-USDT,None,d400e28e-9baf-4bf2-979e-9c51170ed08a,FALSE,yes,multi,,"0x0bd49815ea8e2682220bcb41524c0dd10ba71d41, 0xc2132d05d31c914a87c6611c10748aeb04b58e8f"
7972,Fantom,alpaca-finance,USDC-FTM,None,b5b14ddd-6ed8-4f4a-bbe3-314433d9accb,FALSE,yes,multi,Market Neutral 3x FTM-USDC SPK1,None
7973,Polygon,quickswap-dex,WMATIC-XEND,None,06d83634-946a-42f1-ad36-c12b2dfb0173,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x86775d0b80b3df266af5377db34ba8f318d715ec"
7974,Polygon,harvest-finance,MUSD,None,d9353608-280d-4ec3-a748-4fbb0b157fc6,TRUE,no,single,,None
7975,Polygon,uniswap-v3,WETH-LDO,None,8f5ff521-0392-409d-a362-d0ff0b40d04f,FALSE,yes,multi,0.30%,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619, 0xc3c7d422809852031b44ab29eec9f1eff2a58756"
7976,Heco,mdex,XRP-USDT,0x9c65ab58d8d978db963e63f2bfb7121627e3a739,591ad092-1844-4d48-ac69-795694a28ac3,FALSE,yes,multi,,"0xa2f3c2446a3e20049708838a779ff8782ce6645a, 0xa71edc38d189767582c38a3145b5873052c3e47a"
7977,Ethereum,beefy,USDT,None,07d379c9-2c9d-4abd-9b23-18c379f1ff5b,TRUE,no,single,Stargate,None
7978,Polygon,quickswap-dex,WMATIC-DMAGIC,None,c5e35cfe-565f-4863-94c1-28b0367b9d9d,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x61daecab65ee2a1d5b6032df030f3faa3d116aa7"
7979,Carbon,demex,BUSD-GM,swth,eaf2fc73-1b31-4755-82ea-ef1ed5c5e186,FALSE,yes,multi,,"busd.1.6.754a80, gm.1.6.e93773"
7980,BSC,beefy,YEL,None,9c489cfa-4752-4ed2-b7fa-293564e5d2cb,FALSE,no,single,Yel,None
7981,BSC,autofarm,WBNB-AVAX,None,aa1b1eaf-9d01-4807-8c84-da718b574147,FALSE,yes,multi,BiSwap,0x2f3899fFB9FdCf635132F7bb94c1a3A0F906cc6f
7982,Ethereum,pickle,ALUSD-FEI-FRAX-LUSD,None,9741a5f6-7136-48b1-bb43-18a1f5e52ff3,TRUE,no,multi,,None
7983,Fantom,tarot,TOMB,None,d8f5d437-a77a-415f-8bc3-a425c0f0ea2f,FALSE,no,single,Tomb Cemetery WFTM/TOMB,"0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83, 0x6c021Ae822BEa943b2E66552bDe1D2696a53fbB7"
7984,Fantom,tarot,BTC,None,7511a2db-695e-4cf7-9cdb-fb11114b4593,FALSE,no,single,Spooky WFTM/BTC,"0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83, 0x321162Cd933E2Be498Cd2267a90534A804051b11"
7985,Polygon,quickswap-dex,USDC-KABY,None,4be47261-5d26-445c-b8c3-62911dc41666,FALSE,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x5198e7cc1640049de37d1bd10b03fa5a3afda120"
7986,Ethereum,bancor-v3,TRAC,None,60186df8-f2b2-482d-835a-dbffcef1148b,FALSE,no,single,,0xaA7a9CA87d3694B5755f213B5D04094b8d0F0A6F
7987,BSC,goose-finance,DOT-WBNB,0xf952fc3ca7325cc27d15885d37117676d25bfda6,e7b1fe11-4143-4c18-8f4c-5eaa259abc9e,FALSE,yes,multi,,"0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402, 0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c"
7988,Arbitrum,sushiswap,MERLIN-WETH,,813ae11e-f656-4630-9807-853fcacf0d01,FALSE,yes,multi,,"0x0a2099281411ee22e19b8308a0fb027e9861c4a8, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
7989,Polygon,sushiswap,WETH-NDEFI,,0274db28-a56b-415b-9a5b-876421c13292,FALSE,yes,multi,,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619, 0xd3f07ea86ddf7baebefd49731d7bbd207fedc53b"
7990,BSC,acryptos,ETH,None,76ffb438-8e19-4c61-8c89-716d5ea9fa01,FALSE,no,single,Annex,None
7991,Ethereum,sushiswap,BANK-WETH,,bbe1f800-c099-4d45-bb50-45d811c410e3,FALSE,yes,multi,,"0x24a6a37576377f63f194caa5f518a60f45b42921, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
7992,Polygon,quickswap-dex,WETH-BICO,None,3af96e96-25a9-4afb-a5ab-2524186dc410,FALSE,yes,multi,,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619, 0x91c89a94567980f0e9723b487b0bed586ee96aa7"
7993,Avalanche,trader-joe-dex,AVAT-USDC,,77583a49-32fe-4514-b7ce-1ac8804e7b0e,FALSE,yes,multi,,"0x7086c48c997b8597a1692798155b4fcf2cee7f0f, 0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e"
7994,Arbitrum,sushiswap,RAGE-WETH,,ae2e0ccb-11a2-4368-aa58-bc091756bf68,FALSE,yes,multi,,"0x405f2478cff393b7a6779b3a7c1f915ec63f5fd8, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
7995,Avalanche,trader-joe-dex,YAK-WAVAX,,63ce0b66-79ab-466b-8ee6-0eb30b9684f1,FALSE,yes,multi,,"0x59414b3089ce2af0010e7523dea7e2b35d776ec7, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
7996,Arbitrum,uniswap-v3,WETH-VSTA,None,a6dcdde8-2a04-4f61-8964-b0363fe58fc3,FALSE,yes,multi,1%,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1, 0xa684cd057951541187f288294a1e1c2646aa2d24"
7997,Polygon,apeswap-amm,ABR-USDC,0x5d47baba0d66083c52009271faf3f50dcc01023c,16812816-42fd-48fd-8f4e-239acc9a1857,FALSE,yes,multi,,"0x04429fbb948BBD09327763214b45e505A5293346, 0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174"
7998,Ethereum,nftx,UWU,0x5ce188b44266c7b4bbc67afa3d16b2eb24ed1065,b8fd5270-a9e3-4d68-a01a-82853cb6b911,FALSE,no,single,,0x5ce188b44266c7b4bbc67afa3d16b2eb24ed1065
7999,Fantom,beefy,ETH-WBTC,None,5e9f6937-24ba-4ae5-be96-d72e285085b3,FALSE,yes,multi,Sushi,None
8000,Polygon,quickswap-dex,USDT-LUMIII,None,ff9af803-e6da-41d6-823c-b33f05b1d8bb,FALSE,yes,multi,,"0xc2132d05d31c914a87c6611c10748aeb04b58e8f, 0xed88227296943857409a8e0f15ad7134e70d0f73"
8001,Polygon,quickswap-dex,USDC-EGGS,None,e0c04829-724e-485f-a260-113b2e283f32,FALSE,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x7a1fbc34247bda01927e4089a686789602174fb0"
8002,Solana,orca,SOL-USDC,None,5eab6f53-51ef-41b0-bbe2-a7fb47e26536,FALSE,yes,multi,Aquafarm,None
8003,Klaytn,kokoa-finance,WEMIX,0xb15183d0d4d5e86ba702ce9bb7b633376e7db29f,2da9ad5d-c042-42ae-b486-837d3440814e,FALSE,no,single,,None
8004,Polygon,sushiswap,RUUF-WETH,,e67e443f-634a-4bd3-98a0-e07320d6610c,FALSE,yes,multi,,"0x182f1d39df9460d7aef29afbc80bbd68ed0a41d5, 0x7ceb23fd6bc0add59e62ac25578270cff1b9f619"
8005,Tezos,quipuswap,KUSD-TEZ,KT193D4vozYnhGJQVtw7CoxxqphqUEEwK6Vb,6bdb3e87-eb50-4d92-a4f3-8681de1cb3d4,FALSE,yes,multi,,"KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV, tez"
8006,Ethereum,uniswap-v3,PRINTS-WETH,None,bacb3cc4-6133-46f0-a39f-0c2e3cdc52dd,FALSE,yes,multi,"1%, stablePool=false","0x4dd28568d05f09b02220b09c2cb307bfd837cb95, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
8007,Avalanche,trader-joe-dex,WAVAX-FIEF,,1a659695-ed90-4e6e-aa3d-c3b3ca05b816,FALSE,yes,multi,,"0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7, 0xea068fba19ce95f12d252ad8cb2939225c4ea02d"
8008,Polygon,quickswap-dex,WMATIC-BITT,None,e857e4ba-7ba2-412c-ae75-e005c58cc64a,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0xfd0cbddec28a93bb86b9db4a62258f5ef25fefde"
8009,Arbitrum,swapfish,AGEUR-USDC,0xb348B87b23D5977E2948E6f36ca07E1EC94d7328,6179b313-0a6a-4aa4-81f2-5713511bcb3d,TRUE,yes,multi,,"0xFA5Ed56A203466CbBC2430a43c66b9D8723528E7, 0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8"
8010,Arbitrum,sushiswap,WETH-ALBT,,60bb2677-64ed-4b0a-b565-dd78e327fbc8,FALSE,yes,multi,,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1, 0xb8d1c6d214c4d9ffbde77e2a584eda7ac97aab32"
8011,Fantom,tarot,YFI,None,fe7a13e2-5a35-41a6-aa02-b591c918c1b4,FALSE,no,single,Spooky YFI/ETH,"0x29b0Da86e484E1C0029B56e817912d778aC0EC69, 0x74b23882a30290451A17c44f4F05243b6b58C76d"
8012,Solana,raydium,UNKNOWN-USDC,None,ad1aed15-46c4-48ef-ba05-15ccabd5bcbf,FALSE,yes,multi,,None
8013,Solana,raydium,RPC-USDC,None,f1b4b02d-6b86-4f10-81b0-b93256e3b022,FALSE,yes,multi,,None
8014,Avalanche,trader-joe-dex,FERT-WAVAX,,31b0b2a7-da0c-4fa8-8439-7283daba5685,FALSE,yes,multi,,"0x9c846d808a41328a209e235b5e3c4e626dab169e, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
8015,BSC,beefy,MGP-BUSD,None,8fbab6ed-495b-4b14-8542-dc32541e00d0,FALSE,yes,multi,Pancakeswap,None
8016,Ethereum,sushiswap,EON-WETH,,d8658bd0-268f-40f4-896d-52a79de5d212,FALSE,yes,multi,,"0x0e74417b5a86bb99e6bd27cd4ef8772c8eea8310, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
8017,BSC,acryptos,ETH,None,9ec8ce13-af97-48ab-8d75-73f696544804,FALSE,no,single,Venus,None
8018,Ethereum,bancor-v3,UOS,None,53b43f47-5834-404c-83a0-b2a2c719b170,FALSE,no,single,,0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c
8019,Arbitrum,sushiswap,WETH-ARBIFY,,53edc91e-91d7-4445-893e-8bbc017d8396,FALSE,yes,multi,,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1, 0x9e02f51d4703ebd94780a2754bf1984d84a60499"
8020,Dogechain,yodeswap,USDC-USDT,0x6FC4563460d5f45932C473334d5c1C5B4aEA0E01,e580dfdc-05b6-4698-acea-90ca7591a135,TRUE,no,multi,,"0x765277EebeCA2e31912C9946eAe1021199B39C61, 0xE3F5a90F9cb311505cd691a46596599aA1A0AD7D"
8021,Solana,orca,GOFX-USDC,None,05947138-23b3-4185-9ac6-8cc4d8cde1d4,FALSE,yes,multi,Aquafarm,None
8022,Fantom,tarot,BTC,None,a324d23d-a0ba-4fb1-bbe1-9f6e6dc815c9,FALSE,no,single,Spooky V2 BTC/ETH,"0x321162Cd933E2Be498Cd2267a90534A804051b11, 0x74b23882a30290451A17c44f4F05243b6b58C76d"
8023,Ethereum,sushiswap,SAFLE-USDT,,9ffe2f11-e4fa-4354-9f5c-afe8543f505f,FALSE,yes,multi,,"0x3f95e5099cf3a125145212afd53039b8d8c5656e, 0xdac17f958d2ee523a2206206994597c13d831ec7"
8024,Solana,psyoptions,STSOL,None,bfe0b0e8-1fe3-46e8-832a-657d45e43c5b,FALSE,yes,single,Covered Call,None
8025,Fantom,beefy,MIM-FTM,None,be79aa00-c3c0-4284-a34c-5fd655e02ffa,FALSE,yes,multi,Spookyswap,None
8026,Carbon,demex,AXLUSDC-USDC,swth,028ff8cb-741b-4dd0-8803-261caa95d63c,TRUE,no,multi,,"ibc/7C0807A56073C4A27B0DE1C21BA3EB75DF75FD763F4AD37BC159917FC01145F0, usdc.1.2.343151"
8027,Avalanche,yeti-finance,ASAVAX,None,fc621d91-4853-4bbf-9610-1d6a973a0d92,FALSE,no,single,,0x513c7E3a9c69cA3e22550eF58AC1C0088e918FFf
8028,BSC,beefy,ALICE-BNB,None,fa88b165-06cd-47f5-8ea9-2e059a8214b9,FALSE,yes,multi,Pancakeswap,None
8029,Ethereum,makerdao,BAT,None,dce267be-75ae-4195-bf7d-cdb5c32d21c4,FALSE,no,single,BAT-A,None
8030,Polygon,quickswap-dex,MONA-USDT,None,733e1416-52c7-43ea-9665-5476d1c7775c,FALSE,yes,multi,,"0x6968105460f67c3bf751be7c15f92f5286fd0ce5, 0xc2132d05d31c914a87c6611c10748aeb04b58e8f"
8031,Solana,raydium,FLTH-USDC,None,a9b5fb3b-fccc-4efd-8bb2-5e53482456f7,FALSE,yes,multi,,None
8032,Fantom,granary-finance,LINK,None,1b161f78-67e1-462b-b3de-01b45690395b,FALSE,no,single,,0xb3654dc3d10ea7645f8319668e8f54d2574fbdc8
8033,Ethereum,arrakis-finance,BUSD-USDC,None,03ba438b-7847-4b45-8ae9-6e234e30cf88,TRUE,no,multi,,"0x4fabb145d64652a948d72533023f6e7a623c7c53, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
8034,Arbitrum,sushiswap,ETHP-WETH,,7c87a6e7-7425-4769-90b2-254279ab280c,FALSE,no,multi,,"0x36f065d05f816937a069ee89a23bf9024d6bd94c, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
8035,Avalanche,vesper,WETH.E,0xE70EFb1ff1C0b63FDF84B5EA319693cf804914A8,247bf91a-2d3d-4abc-9140-3fc1504fcba2,FALSE,no,single,Aggressive,0x49D5c2BdFfac6CE2BFdB6640F4F80f226bc10bAB
8036,Fantom,reaper-farm,FTM-TREEB,None,4699b1e7-8cdc-4022-81f8-4100a8bf49ba,FALSE,yes,multi,,"0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83, 0xc60d7067dfbc6f2caf30523a064f416a5af52963"
8037,Osmosis,osmosis-dex,LINK-OSMO,None,987b5d3c-e80d-4630-85d3-1e9a3aec3cbe,FALSE,yes,multi,7day,None
8038,Osmosis,osmosis-dex,LINK-OSMO,None,bce46851-a146-4061-8fee-deca946f4c7e,FALSE,yes,multi,1day,None
8039,Arbitrum,sushiswap,WETH-$SHILB,,857d2f80-40ce-459a-82be-ce6a4366c927,FALSE,yes,multi,,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1, 0xa02763eb59d9f79782464f83369d77d22a5b0eaa"
8040,Avalanche,trader-joe-dex,GLAC-WAVAX,,c7bf7cd1-24de-4d2c-af57-5a115ca6d61a,FALSE,yes,multi,,"0x368098e9deb1961426e8c8554e0d910e189862db, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
8041,Solana,raydium,KURO-USDC,None,61ab095d-1d60-41fb-9a3f-d9031e45b236,FALSE,yes,multi,,None
8042,Ethereum,curve,BPT-SDBPT,,bbfd677d-74b4-4e25-adac-37028f67737a,FALSE,yes,multi,,"0x0eC9F76202a7061eB9b3a7D6B59D36215A7e37da, 0x825Ba129b3EA1ddc265708fcbB9dd660fdD2ef73"
8043,Polygon,quickswap-dex,USDT-DAIOT,None,47c60484-c091-4050-9ed1-b429954d86cc,TRUE,no,multi,,"0xc2132d05d31c914a87c6611c10748aeb04b58e8f, 0xebead5dc3e936aafc99417bc6992ddddddd64db1"
8044,BSC,dot-dot-finance,3BRL,"0xaf41054c1487b0e5e2b9250c0332ecbce6ce9d71, 0x84c97300a190676a19D1E13115629A11f8482Bd1",a2961c79-c93a-4a44-b630-12f18570392a,FALSE,no,multi,,0x27b5Fc5333246F63280dA8e3e533512EfA747c13
8045,Polygon,quickswap-dex,WMATIC-PRGD,None,b17d91bb-bd9b-4f4e-8f8b-35e42814a7af,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0xd45579de96a574efac915e6718604ff481bfa47f"
8046,Polygon,dforce,WETH,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,47108e16-9f64-4e8a-82ac-e3d620bfd85c,FALSE,no,single,,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619
8047,Polygon,quickswap-dex,LFG-USDT,None,1f6c8600-60b6-45a4-bb09-375ab3594f41,FALSE,yes,multi,,"0x411be1e071675df40fe1c08ca760bb7aa707cedf, 0xc2132d05d31c914a87c6611c10748aeb04b58e8f"
8048,Ethereum,uniswap-v3,UFO-WETH,None,29c5796c-fd1f-4f46-8caa-6e00ebe48686,FALSE,yes,multi,1%,"0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
8049,Polygon,uniswap-v3,WETH-GET,None,f232f116-1a18-416f-a890-6d92954a58ce,FALSE,yes,multi,1%,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619, 0xdb725f82818de83e99f1dac22a9b5b51d3d04dd4"
8050,Solana,orca,SOL-JELLY,,aafe7851-4c45-485c-a7a3-b8de915bac63,FALSE,yes,multi,Whirlpool,"So11111111111111111111111111111111111111112, 9WMwGcY6TcbSfy9XPpQymY3qNEsvEaYL3wivdwPG2fpp"
8051,BSC,autofarm,S*BUSD,None,93e16047-e01d-451e-b7ab-5182eac17afa,TRUE,no,single,Stargate,0x98a5737749490856b401DB5Dc27F522fC314A4e1
8052,Polygon,pickle,USDC-MAI,None,97002094-0ab5-4a4f-bef2-50e61cab1615,TRUE,no,multi,,None
8053,Arbitrum,swapfish,MAI-USDC,0xb348B87b23D5977E2948E6f36ca07E1EC94d7328,581e0ec1-d9f6-47f5-8c0a-a8d8f5b84cdd,TRUE,no,multi,,"0x3F56e0c36d275367b8C502090EDF38289b3dEa0d, 0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8"
8054,Ethereum,uniswap-v3,AXL-WETH,None,7a03f981-7103-4a66-81ed-043b83d3df2d,FALSE,yes,multi,0.30%,"0x467719ad09025fcc6cf6f8311755809d45a5e5f3, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
8055,Klaytn,kokoa-finance,OUSDT-KDAI,0xb15183d0d4d5e86ba702ce9bb7b633376e7db29f,ed62002e-64fc-4f62-bb59-ce2167892f39,TRUE,no,multi,KlaySwap LP,None
8056,Polygon,quickswap-dex,POL-USDT,None,7cee8454-3943-4970-9b1b-03fcc7d58329,FALSE,yes,multi,,"0xbb5fcfcc96e9e8e22a1a7c12abba67fdd0f84665, 0xc2132d05d31c914a87c6611c10748aeb04b58e8f"
8057,BSC,beefy,DIBS-BNB,None,1cede81b-81ee-4a9d-b830-2c588d090626,FALSE,yes,multi,Dibs,None
8058,Avalanche,trader-joe-dex,MEAD-WAVAX,,8279f7bb-f75f-42a0-86dc-74a8f9d63ac0,FALSE,yes,multi,,"0x44a45a9baeb63c6ea4860ecf9ac5732c330c4d4e, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
8059,Ethereum,balancer,PHONON-WETH,None,292a6280-2abd-4e34-b94a-f6aa148c46ab,FALSE,yes,multi,,"0x758b4684be769e92eefea93f60dda0181ea303ec, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
8060,Solana,francium,BTC,None,958bf108-6534-4c45-a785-0c8852531c64,FALSE,no,single,Lending Pool,None
