protocol_slug,protocol_id,size_mb,status_code,error,retries
ninjavault,4115,0.22,200,,0
swapmode-v2,4116,0.27,200,,0
supswap-v2,4117,0.27,200,,0
supswap-v3,4118,0.41,200,,0
omnidrome,4119,0.33,200,,0
eddyfinance-amm,4120,0.64,200,,0
tezfin,4121,0.4,200,,0
octopus-network,4122,0.12,200,,0
omni-liquid-staking,4123,0.49,200,,0
merlins-seal,4124,0.67,200,,0
ambit-finance,4125,0.42,200,,0
beets-lst,4126,0.16,200,,0
restake-finance,4127,0.26,200,,0
econia,4128,0.05,200,,0
edgevana,4129,0.13,200,,0
blueprint,4130,0.84,200,,0
harbor-market,4131,0.61,200,,0
sturdy-v2,4132,1.51,200,,0
ethena-usde,4133,0.2,200,,0
ajira-pay-finance-v2,4134,0.29,200,,0
iagon,4135,0.34,200,,0
bitflow,4136,0.29,200,,0
seneca,4137,0.45,200,,0
dragonswap-v2,4138,0.39,200,,0
dragonswap-v3,4139,0.86,200,,0
clip-finance,4140,0.55,200,,0
b2-buzz,4141,0.51,200,,0
stratum-exchange,4142,0.54,200,,0
sobax,4143,0.44,200,,0
jediswap-v2,4144,0.36,200,,0
wemix-on-kroma,4145,0.13,200,,0
karpatkey,4146,0.0,200,,0
0xscans,4147,0.22,200,,0
meteora-dlmm,4148,29.44,200,,0
aurelius,4149,0.7,200,,0
seafi,4150,0.14,200,,0
shprd,4151,0.54,200,,0
polter-finance,4152,0.98,200,,0
meow-protocol,4153,0.18,200,,0
orby-network,4154,0.13,200,,0
apebond-staking,4155,0.85,200,,0
pythagorean,4156,0.04,200,,0
yuzu-market,4157,0.41,200,,0
crypto.com-staked-eth,4158,0.12,200,,0
prismalrt,4159,0.18,200,,0
blackrockfund,4160,0.33,200,,0
shui,4161,0.24,200,,0
goat-protocol,4162,0.41,200,,0
roup,4163,0.25,200,,0
mori-protocol,4164,0.29,200,,0
secta-finance-v2,4165,0.21,200,,0
secta-finance-v3,4166,0.35,200,,0
fluid-lending,4167,1.29,200,,0
bouncebit-pre-launch-farm,4168,0.3,200,,0
metastrike,4169,0.34,200,,0
deltafi,4170,0.12,200,,0
poseidollar,4171,0.13,200,,0
satori-spots,4172,0.34,200,,0
satsat,4173,0.22,200,,0
hyperswap-on-areon-network,4174,0.12,200,,0
kewl-exchange,4175,0.17,200,,0
mantadex,4177,0.21,200,,0
manta-atlantic-stake,4178,0.13,200,,0
fixes-frc20,4179,0.12,200,,0
fixes-frc20-staking,4180,0.1,200,,0
scopuly,4181,0.07,200,,0
bakerfi,4182,0.2,200,,0
pizzax,4183,0.25,200,,0
haiko,4184,0.39,200,,0
ilend-v2,4185,0.37,200,,0
standard-protocol-mode,4186,0.25,200,,0
21.co,4187,0.61,200,,0
voltage-v3,4188,0.46,200,,0
kaleidocube,4189,0.23,200,,0
realt-rmm-marketplace-v2,4190,0.33,200,,0
merlinswap,4191,0.71,200,,0
wowmax-exchange,4192,0.0,200,,0
crunchy-liquid-staking,4193,0.12,200,,0
cellana-finance,4194,0.61,200,,0
compx-yield,4195,0.12,200,,0
dinari,4196,1.51,200,,0
secured-finance-lending,4197,0.58,200,,0
evaa-protocol,4198,0.25,200,,0
thruster-v3,4199,1.58,200,,0
pond0x,4200,0.19,200,,0
blastdex,4201,0.14,200,,0
cyberblast-v2,4202,0.15,200,,0
cyberblast-v3,4203,0.18,200,,0
rockswap,4204,0.13,200,,0
cygnus-finance,4205,0.19,200,,0
bladeswap-amm,4206,0.59,200,,0
thruster-v2,4207,0.39,200,,0
juice-finance,4208,0.25,200,,0
monoswap-v2,4209,0.27,200,,0
monoswap-v3,4210,0.44,200,,0
pac-finance,4211,0.59,200,,0
particle-lamm,4212,0.85,200,,0
orbit-protocol,4213,0.6,200,,0
blitz-perps,4214,0.16,200,,0
synfutures-v3,4215,0.78,200,,0
swapblast,4216,0.19,200,,0
wand-protocol,4217,0.19,200,,0
roguex,4218,0.34,200,,0
gasswap,4219,0.15,200,,0
blastnyan,4220,0.35,200,,0
bfx-(blast-futures),4221,0.11,200,,0
ring-swap,4222,0.25,200,,0
ring-few,4223,0.69,200,,0
strater,4224,0.19,200,,0
avolend,4225,0.19,200,,0
lemonblast,4226,0.11,200,,0
bonkbot,4227,0.0,200,,0
spacebar,4228,0.12,200,,0
akitaswap,4229,0.15,200,,0
ghostex,4230,0.12,200,,0
gas404swap,4231,0.22,200,,0
novation,4232,0.32,200,,0
rawr-trade,4233,0.22,200,,0
baseline-protocol,4234,0.33,200,,0
lens-protocol,4235,0.0,200,,0
blast-bridge,4236,0.29,200,,0
mode-bridge,4237,0.45,200,,0
zircuit-staking,4238,1.08,200,,0
blume,4239,0.24,200,,0
tonnel-network,4240,0.26,200,,0
lava,4241,0.75,200,,0
fusefi-lending,4242,0.68,200,,0
alta-finance,4243,0.29,200,,0
staking-rewards-sreth,4244,0.12,200,,0
lessgas,4245,0.21,200,,0
blastoff,4246,0.24,200,,0
lazyotter-finance,4247,0.24,200,,0
kaisen,4248,0.13,200,,0
velodrome-v3,4249,1.26,200,,0
ironclad-finance,4250,0.67,200,,0
graphene-by-velocimeter,4251,1.59,200,,0
blaspace,4252,0.14,200,,0
alien-finance,4253,0.48,200,,0
chromatic-protocol,4254,0.15,200,,0
monroe-protocol,4255,0.29,200,,0
stability,4256,0.62,200,,0
definitive,4257,1.03,200,,0
naka-dex,4258,0.17,200,,0
etcmc-dex,4259,0.24,200,,0
ra-exchange,4260,0.45,200,,0
gomble-games,4261,0.15,200,,0
hyperlock-finance,4262,0.93,200,,0
gaming-dex,4263,0.29,200,,0
muito-finance,4264,0.26,200,,0
superstate-ustb,4265,0.11,200,,0
backpack,4266,1.87,200,,0
miner-pepe,4267,0.25,200,,0
clone-protocol,4268,0.06,200,,0
moraswap-v3,4269,0.23,200,,0
gasline-protocol,4270,0.49,200,,0
perfectswap,4271,0.12,200,,0
arthswap-v3,4272,0.74,200,,0
artemis-finance,4273,0.13,200,,0
suilend,4274,0.77,200,,0
illuminex,4275,0.34,200,,0
opt-finance,4277,0.0,200,,0
fibrous-finance,4278,0.0,200,,0
l2x.pro,4279,0.21,200,,0
produs,4280,0.11,200,,0
maduck-club,4281,0.48,200,,0
mito-finance,4282,0.58,200,,0
blaster-dex,4283,0.17,200,,0
methlab,4284,0.28,200,,0
nile-legacy,4285,0.53,200,,0
cleopatra-legacy,4286,0.42,200,,0
pharaoh-legacy,4287,0.51,200,,0
unilend-v2,4288,0.43,200,,0
cian-automation,4289,0.8,200,,0
return-finance,4290,0.37,200,,0
u235,4291,0.36,200,,0
nostra-nststrk,4292,0.13,200,,0
trojan,4293,0.0,200,,0
infusion,4294,0.23,200,,0
lets-get-hai,4295,0.29,200,,0
blasterswap-v2,4296,0.22,200,,0
q-borrowing,4297,0.18,200,,0
zkex,4298,0.76,200,,0
kim-exchange-v3,4299,0.77,200,,0
hyperblast,4300,0.23,200,,0
verylongswap-amm,4301,0.22,200,,0
airpuff,4302,1.38,200,,0
btcfi-farm,4303,0.13,200,,0
geodnet,4304,0.0,200,,0
mvl-staking,4305,0.79,200,,0
jellybeanswap,4306,0.11,200,,0
copra-finance,4307,0.19,200,,0
waves-exchange,4308,0.67,200,,0
frontrun-market,4309,0.21,200,,0
dradex,4310,0.33,200,,0
molend,4311,0.51,200,,0
service-nervous-systems,4312,0.09,200,,0
bridgem,4314,0.2,200,,0
megalon,4315,0.17,200,,0
kaoyaswap,4316,0.24,200,,0
envelop,4317,0.82,200,,0
liquix,4318,0.63,200,,0
myx-finance,4319,0.43,200,,0
spot-cash,4320,0.21,200,,0
curve-llamalend,4321,1.03,200,,0
blastex,4322,0.31,200,,0
aera,4323,0.99,200,,0
armada-staking,4324,0.58,200,,0
vulcandex,4325,0.18,200,,0
cadence-protocol,4326,0.3,200,,0
tensorplex,4327,0.13,200,,0
orchai-money-market,4328,0.15,200,,0
staq,4329,0.12,200,,0
hakura-protocol,4330,0.72,200,,0
hiyield,4331,0.18,200,,0
solidblast,4332,0.13,200,,0
melegaswap,4333,0.46,200,,0
bitscrunch,4334,0.0,200,,0
zklink-nova,4335,3.06,200,,0
kinto-bridge,4336,0.26,200,,0
sharpe-earn,4337,0.0,200,,0
ctez,4338,0.12,200,,0
velar-protocol,4339,0.17,200,,0
degendex,4340,0.21,200,,0
vine-money,4341,0.12,200,,0
warpgate,4342,0.17,200,,0
lolpad-finance,4343,0.13,200,,0
dtx-derivatives,4344,0.24,200,,0
hiveswap-pro,4345,0.38,200,,0
singularx,4346,0.21,200,,0
glyph-v2,4347,0.36,200,,0
altr-lend,4348,0.19,200,,0
fungify,4349,1.13,200,,0
smilee-finance-arbitrum,4350,0.24,200,,0
crypto-valleys,4351,0.2,200,,0
satoshi-finance,4352,0.2,200,,0
pyreswap,4353,0.72,200,,0
tokenstore,4354,0.95,200,,0
akropolis,4355,0.87,200,,0
euclid-finance,4356,0.35,200,,0
3f-mutual,4357,0.5,200,,0
dego-finance,4358,0.61,200,,0
rosy-stake,4359,0.2,200,,0
switcheo-finance,4360,2.21,200,,0
betfolio,4361,0.11,200,,0
blastbrrr,4362,0.1,200,,0
yield-wars,4363,0.18,200,,0
ixs,4364,0.54,200,,0
swych-perpetual,4365,0.27,200,,0
javsphere,4366,0.4,200,,0
echelon-market,4367,0.88,200,,0
sanctum-infinity,4368,0.12,200,,0
munchables,4369,0.08,200,,0
aloe,4370,1.63,200,,0
sanctum-validator-lsts,4371,0.12,200,,0
hercules-v2,4372,0.39,200,,0
hercules-v3,4373,0.52,200,,0
openswap-vsl,4374,0.12,200,,0
bloctoswap,4375,0.12,200,,0
powercity-earn-protocol,4376,0.4,200,,0
a51-finance-v3,4377,2.13,200,,0
bob-fusion,4378,0.4,200,,0
powercity-core-protocol,4379,0.36,200,,0
powh3d,4380,0.68,200,,0
onino-farm,4381,0.2,200,,0
increment-protocol,4382,0.12,200,,0
blastname,4383,0.21,200,,0
rss3-bridge,4384,0.2,200,,0
poolz-network,4385,0.53,200,,0
helix-finance,4386,0.19,200,,0
zoro-protocol,4387,0.49,200,,0
keller-finance-v2,4388,0.24,200,,0
fomo3d,4389,0.68,200,,0
incognito,4390,1.29,200,,0
gullnetwork-service,4391,0.71,200,,0
flast-protocol,4392,0.08,200,,0
burve-protocol,4393,0.21,200,,0
etherflip,4394,0.12,200,,0
cate-ventures,4395,0.7,200,,0
optionblitz,4396,0.17,200,,0
hatom-tao-liquid-staking,4397,0.12,200,,0
meeds-finance,4398,0.2,200,,0
bloom-trading,4399,0.12,200,,0
vest-exchange,4400,0.28,200,,0
zethr,4401,0.12,200,,0
savmdex,4402,0.11,200,,0
hatom-tao-bridge,4403,0.06,200,,0
joe-stek,4404,0.65,200,,0
dumpex,4405,0.68,200,,0
jaypeggers,4406,0.12,200,,0
meow-miner,4407,0.12,200,,0
frogswap-amm,4408,0.13,200,,0
degenswap,4409,0.13,200,,0
fren-pets,4410,0.24,200,,0
satoshi-protocol,4411,0.42,200,,0
hero-blaze,4412,0.2,200,,0
blackwing,4413,1.21,200,,0
thorchain-lending,4414,0.12,200,,0
dengendex,4415,0.12,200,,0
frogswap-farm,4416,0.35,200,,0
core-markets,4417,0.05,200,,0
ithaca-protocol,4418,0.18,200,,0
c14,4419,0.36,200,,0
zest,4420,0.22,200,,0
ailayer-farm,4421,0.17,200,,0
savmswap,4422,0.12,200,,0
frax-amo,4423,0.0,200,,0
fathom-cdp,4424,0.14,200,,0
fathom-vault,4425,0.11,200,,0
ashperp,4426,0.12,200,,0
merchant-moe-liquidity-book,4427,0.61,200,,0
astaria-v2,4428,1.68,200,,0
ether.fi-liquid,4429,0.16,200,,0
web3.world,4430,0.04,200,,0
degenfund,4431,0.19,200,,0
fathom-lending,4432,0.36,200,,0
kriya-strats,4433,0.29,200,,0
zenon-finance,4434,0.11,200,,0
solidlizard-lending,4435,0.73,200,,0
iskra-fi,4436,0.16,200,,0
puff-penthouse,4437,0.24,200,,0
degen-bridge,4438,0.78,200,,0
pulsechain-bridge,4439,7.57,200,,0
ronin-bridge,4440,0.42,200,,0
venombridge,4441,1.35,200,,0
fufuture,4442,0.65,200,,0
eesee,4443,0.11,200,,0
lumin-finance,4444,0.41,200,,0
bevmswap,4445,0.11,200,,0
synthetix-v3,4446,0.31,200,,0
rage-trade,4447,0.0,200,,0
superform,4448,3.98,200,,0
pump.fun,4449,0.0,200,,0
oxbull,4450,0.18,200,,0
busta-exchange,4451,0.16,200,,0
moby,4452,0.19,200,,0
fmoney,4453,0.8,200,,0
leaper-finance,4454,0.5,200,,0
arcadia-v2,4455,0.66,200,,0
particle-duo,4456,0.18,200,,0
magpie-protocol,4457,0.0,200,,0
bsx-exchange,4458,0.2,200,,0
zebra-protocol,4459,0.12,200,,0
karak,4460,1.97,200,,0
swell-l2-farm,4461,0.92,200,,0
zero-g-finance,4462,0.28,200,,0
blazeswap,4463,0.31,200,,0
nimbora-lending,4464,0.12,200,,0
zero1-labs,4465,0.2,200,,0
neo-tokyo,4466,0.19,200,,0
hbarsuite,4467,0.13,200,,0
bido-finance,4468,0.11,200,,0
zeepr,4469,0.64,200,,0
spiritswap-v3,4470,0.75,200,,0
aquas-trade,4471,0.24,200,,0
epoch-island,4472,0.47,200,,0
avalon-finance,4473,3.46,200,,0
shibanova,4474,0.3,200,,0
etaswap,4475,0.0,200,,0
gold-dao,4476,0.11,200,,0
loxodrome-amm,4477,0.24,200,,0
breadchain,4479,0.11,200,,0
mage-finance,4480,0.43,200,,0
hyperliquid-bridge,4481,0.26,200,,0
volcano,4483,0.13,200,,0
plur,4484,0.11,200,,0
qrolli,4485,0.11,200,,0
olive-network,4486,0.6,200,,0
hinkal,4487,4.35,200,,0
ethereum,4488,0.0,200,,0
gammaswap,4489,1.22,200,,0
dymension,4490,0.0,200,,0
tonsoffriends,4491,0.12,200,,0
ciento-exchange,4492,0.13,200,,0
lama-miner,4493,0.18,200,,0
wise-lending-v2,4494,0.63,200,,0
yolo-games,4495,0.0,200,,0
ebisus-bay,4496,0.82,200,,0
credit-guild,4497,0.22,200,,0
swapblast-v3,4498,0.21,200,,0
litecoin,4499,0.0,200,,0
firefly,4500,0.45,200,,0
btcfi-cdp,4501,0.19,200,,0
mim-swap,4502,0.45,200,,0
flat-money,4503,0.11,200,,0
rebalance-finance,4504,0.22,200,,0
fjord-v2,4505,0.0,200,,0
grizzly-trade-v2,4506,0.09,200,,0
stationdex-v2,4507,0.17,200,,0
stationdex-v3,4508,0.17,200,,0
enki-protocol,4509,0.11,200,,0
revoswap,4510,0.18,200,,0
pay-protocol,4511,0.1,200,,0
potatoswap,4512,0.18,200,,0
mateswap,4513,0.1,200,,0
snail-finance,4514,0.14,200,,0
glowswap,4515,0.3,200,,0
bountive,4516,0.25,200,,0
1intro,4517,0.21,200,,0
colend-protocol,4518,0.72,200,,0
zklite-exchange,4519,0.15,200,,0
bitgenie-farm,4520,0.27,200,,0
helix-markets,4521,0.11,200,,0
beam,4522,0.0,200,,0
open-dollar,4523,0.2,200,,0
aerodrome-slipstream,4524,3.42,200,,0
ebtc-protocol,4525,0.11,200,,0
defiway,4526,0.0,200,,0
neptunex,4527,0.13,200,,0
seismic,4528,0.37,200,,0
openex,4529,0.19,200,,0
feefree,4530,0.22,200,,0
international-stable-currency,4531,0.11,200,,0
ion-protocol,4532,0.36,200,,0
salty.io,4533,0.33,200,,0
bitlen-finance,4534,0.53,200,,0
lisa,4535,0.11,200,,0
meson,4536,3.62,200,,0
venomstake,4537,0.12,200,,0
pod-finance,4538,0.39,200,,0
ridotto,4539,0.35,200,,0
pulsegun-farm,4540,0.35,200,,0
pulsegun-amm,4541,0.13,200,,0
nxd-protocol,4542,0.18,200,,0
fortifi,4543,0.14,200,,0
pencils-protocol,4544,0.33,200,,0
xrgb,4545,0.2,200,,0
ibtc-network,4546,0.11,200,,0
bittensor,4547,0.0,200,,0
mezo-network,4548,0.35,200,,0
tenderswap,4549,0.2,200,,0
merchant-finance,4550,0.18,200,,0
atlendis-v2,4551,0.33,200,,0
cove-boosties,4552,0.32,200,,0
morpheusai,4553,0.11,200,,0
dirac-finance,4554,0.11,200,,0
tlx-finance,4555,0.22,200,,0
zetachain,4556,0.0,200,,0
fjord-v1,4557,0.0,200,,0
bob-bridge,4558,0.44,200,,0
hive-protocol,4559,0.11,200,,0
ebisu-finance,4561,0.28,200,,0
bunnyswap,4562,0.14,200,,0
fenix-concentrated-liquidity,4563,0.8,200,,0
nuri-legacy,4564,0.29,200,,0
nuri-cl,4565,0.37,200,,0
blinkswap,4566,0.12,200,,0
tg-casino,4567,0.18,200,,0
nlx-protocol,4568,0.23,200,,0
oreswap,4569,0.16,200,,0
fantasy.top,4570,0.0,200,,0
friend.tech-v2,4571,0.0,200,,0
guacswap,4572,0.34,200,,0
bitgenie-amm,4573,0.21,200,,0
rivus-dao,4574,0.12,200,,0
chilizswap,4575,0.1,200,,0
nonkyc,4576,1.44,200,,0
tesseract-world,4577,0.11,200,,0
limitless,4578,0.66,200,,0
flipster,4579,1.25,200,,0
sundaeswap-v3,4580,0.11,200,,0
tokan-exchange,4581,0.27,200,,0
flowx-v3,4582,0.72,200,,0
keller-finance-v3,4583,0.18,200,,0
ape.store,4584,0.14,200,,0
endurance-bridge,4585,0.11,200,,0
equation-v3,4586,0.1,200,,0
quantoswap,4587,0.29,200,,0
bitsmiley,4588,0.12,200,,0
bitcow,4589,0.18,200,,0
macaron-amm,4590,0.18,200,,0
fountain-finance,4591,0.18,200,,0
origami-finance,4592,0.59,200,,0
free-protocol,4593,0.55,200,,0
corex-network,4594,0.39,200,,0
untangled-rwa,4595,0.14,200,,0
mitosis,4596,0.65,200,,0
thala-vethl,4597,0.13,200,,0
aso-finance,4598,0.43,200,,0
silkswap,4599,0.13,200,,0
vanillaswap-v2,4600,0.2,200,,0
vanillaswap-v3,4601,0.21,200,,0
vfat.io,4602,1.83,200,,0
ceto-swap,4603,0.14,200,,0
cropper-clmm,4604,0.42,200,,0
whales-market,4605,0.77,200,,0
yieldnest,4606,0.24,200,,0
cheelee,4607,0.0,200,,0
metars-go,4608,0.0,200,,0
omni-network,4609,0.0,200,,0
mangrove,4610,0.35,200,,0
solana,4611,0.0,200,,0
worldcoin,4612,0.0,200,,0
myria,4613,0.0,200,,0
bitswap-bb-v2,4614,0.15,200,,0
bitswap-bb-v3,4615,0.2,200,,0
lumen-money,4616,0.41,200,,0
chi-protocol,4617,0.47,200,,0
internet-computer,4618,0.0,200,,0
swaap-earn,4619,0.18,200,,0
solvbtc,4620,0.56,200,,0
vibrant-finance,4621,0.17,200,,0
bit-reserve,4622,0.18,200,,0
verylongswap-farm,4623,0.14,200,,0
enzo-finance,4624,0.43,200,,0
pump-markets,4625,0.21,200,,0
goatxtech,4626,0.17,200,,0
trustin-finance,4627,0.5,200,,0
0x-aggregator,4628,0.0,200,,0
ociswap-precision,4629,0.11,200,,0
jasper-vault,4630,0.27,200,,0
viridian-exchange,4631,0.26,200,,0
cyberswap,4632,0.1,200,,0
kaiaswap,4633,0.28,200,,0
miner-ercx,4634,0.22,200,,0
9inch-v3,4635,1.07,200,,0
rollie-finance,4636,0.1,200,,0
bouncebit-staking,4637,0.13,200,,0
saga,4639,0.0,200,,0
tensor,4640,0.0,200,,0
altlayer,4641,0.0,200,,0
zeno-exchange,4642,0.15,200,,0
tealswap-v3,4643,0.28,200,,0
big-time,4644,0.0,200,,0
novaswap-v1,4645,0.31,200,,0
nimbora-yield,4646,0.15,200,,0
grace,4647,0.52,200,,0
allspark,4648,0.09,200,,0
oasys,4649,0.0,200,,0
superposition,4651,0.66,200,,0
ponzi.market,4652,0.09,200,,0
yyex,4653,0.11,200,,0
gullnetwork-amm,4654,0.25,200,,0
vooi,4655,0.0,200,,0
bouncebit,4656,0.0,200,,0
nxfi-protocol,4657,0.32,200,,0
lendos,4658,0.4,200,,0
unlockd-v2,4659,0.2,200,,0
linehub-v2,4660,0.19,200,,0
linehub-v3,4661,0.39,200,,0
manta-cedefi,4662,0.16,200,,0
native-lend,4663,1.83,200,,0
sei,4664,0.0,200,,0
flare,4665,0.0,200,,0
gast,4666,0.12,200,,0
tangible-arcana,4667,0.1,200,,0
pearl-v2,4668,0.37,200,,0
defusion,4669,0.1,200,,0
c3-exchange,4670,0.52,200,,0
unirouter,4672,0.1,200,,0
splice-finance,4673,0.26,200,,0
yfx-v4,4674,0.22,200,,0
rollspace,4675,0.24,200,,0
glyph,4676,0.36,200,,0
kalax,4677,0.41,200,,0
koi-finance-cl,4678,0.48,200,,0
dragon-protocol,4679,0.26,200,,0
iswap-tech,4680,0.11,200,,0
tna-protocol,4681,0.0,200,,0
nx-finance,4682,0.23,200,,0
daikodex,4683,0.13,200,,0
taikoswap,4684,0.09,200,,0
bitparty,4685,0.21,200,,0
henjin-dex,4686,0.17,200,,0
hibt,4687,0.26,200,,0
core-earn,4688,0.1,200,,0
ritsu-protocol,4689,0.25,200,,0
lorenzo,4690,0.1,200,,0
eisen-finance,4691,0.0,200,,0
taiko-bridge,4692,0.45,200,,0
basecamp,4693,0.0,200,,0
bluelotusdao-dex,4694,0.1,200,,0
bloxroute,4695,0.0,200,,0
pell-network,4696,1.43,200,,0
prixmswap,4697,0.18,200,,0
sensay,4698,0.17,200,,0
polkadex,4699,0.3,200,,0
hashkey-global,4700,0.93,200,,0
awaken-swap,4701,0.1,200,,0
immutable-zkevm,4702,0.33,200,,0
basin-exchange,4703,0.33,200,,0
udex,4704,0.0,200,,0
cellula,4705,0.0,200,,0
dunes,4706,0.22,200,,0
tymio,4707,0.27,200,,0
icpex,4708,0.1,200,,0
vesta-equity,4709,0.07,200,,0
universal-swaps,4710,0.07,200,,0
etcswap-v3,4711,0.14,200,,0
splash-protocol,4712,0.09,200,,0
earlyfans,4713,0.19,200,,0
blastup,4714,0.22,200,,0
mantra-protocol,4715,0.29,200,,0
dtx-dex,4716,0.13,200,,0
joltify-lend,4717,0.27,200,,0
stride-hyperlane,4718,0.1,200,,0
physica-finance,4719,0.09,200,,0
dragon-swap-v2,4720,0.17,200,,0
yei-finance,4721,0.58,200,,0
munchables-v2,4722,0.15,200,,0
injera,4723,0.18,200,,0
sceptre-liquid,4724,0.1,200,,0
spectra-v2,4725,1.4,200,,0
blend-backstop,4726,0.1,200,,0
blend-pools,4727,0.3,200,,0
blasterswap-v3,4728,0.33,200,,2
lynx,4729,0.93,200,,2
linkswap,4730,0.18,200,,2
rosen-bridge,4731,0.51,200,,2
divvy.bet,4732,0.28,200,,2
wen-markets,4733,0.1,200,,2
stabble,4734,0.69,200,,2
doubleup,4736,0.28,200,,2
coinbase-commerce,4737,0.0,200,,2
tradoor,4738,0.12,200,,2
q-infinity,4739,0.14,200,,0
agentfi,4740,0.17,200,,0
summer.fi-pro,4741,0.17,200,,0
instadapp-lite,4742,0.19,200,,0
binlayer,4743,0.11,200,,0
anzen-v2,4744,0.26,200,,0
bouncebit-ethena,4745,0.12,200,,0
bladeswap-cl,4746,0.42,200,,0
capybara-dexs,4747,0.25,200,,0
zkx,4748,0.1,200,,0
jigsaw,4749,0.1,200,,0
bbqswap,4750,0.09,200,,0
the-vault,4751,0.1,200,,0
maverick-v2,4752,1.51,200,,0
hana-finance,4753,0.32,200,,0
catalist,4754,0.1,200,,0
magicsea-lb,4755,0.22,200,,0
mellow-lrt,4756,0.23,200,,0
symbiotic,4757,0.51,200,,0
movegpt,4758,0.16,200,,0
credbull,4759,0.35,200,,0
ethosx,4760,0.14,200,,0
chadfinance,4761,0.14,200,,0
injex-finance,4762,0.0,200,,0
rize,4763,0.13,200,,0
clober-v2,4764,0.46,200,,0
asa.gold,4765,0.09,200,,0
kodo-exchange,4766,0.18,200,,0
xlink,4767,0.34,200,,0
joltify-rwa,4768,0.18,200,,0
kickspad,4769,0.16,200,,0
3jane,4770,0.1,200,,0
capy-finance,4771,0.22,200,,0
jellyverse,4772,0.37,200,,0
macaron-stableswap,4773,0.16,200,,0
kim-vaults,4774,0.31,200,,0
fenix-standard-pools,4775,0.15,200,,0
mutuari,4776,0.23,200,,0
clusters,4777,0.0,200,,0
infinity-hedge-fund,4778,0.15,200,,0
sofa.org,4779,0.42,200,,0
tivel-finance,4780,0.17,200,,0
netweave-lending,4781,0.3,200,,0
netweave-vaults,4782,0.21,200,,0
otsea,4783,0.29,200,,0
pu239,4784,0.17,200,,0
lovely-swap,4785,0.25,200,,0
time.fun,4786,0.09,200,,0
jax-finance,4787,0.15,200,,0
dusa-protocol,4788,0.16,200,,0
airdao-hera-pool,4789,0.09,200,,0
bridgers,4790,1.26,200,,0
hop-aggregator,4791,0.0,200,,0
scoreplay,4792,0.07,200,,0
loop,4793,0.4,200,,0
joe-v2.2,4794,1.76,200,,0
hashkey-exchange,4795,0.62,200,,0
sanko-bridge,4796,0.25,200,,0
xai-bridge,4797,0.27,200,,0
zkfinance,4798,0.42,200,,0
termmax,4799,0.45,200,,0
allstake,4800,0.36,200,,0
tangible-ustb,4801,0.09,200,,0
icecreamswap-v3,4803,0.4,200,,0
soroswap,4804,0.08,200,,0
taidog,4805,0.3,200,,0
stable-jack-ausd,4806,0.1,200,,0
nyke-finance,4807,0.24,200,,0
rho-markets,4808,0.56,200,,0
ainn-swap,4809,0.13,200,,0
chiliz-governance-staking,4810,0.1,200,,0
mintswap-finance,4811,0.15,200,,0
threshold-thusd,4812,0.11,200,,0
moonshot,4813,0.0,200,,0
electrowizy,4814,0.09,200,,0
wbrock-staking,4815,0.15,200,,0
woodswap,4816,0.16,200,,0
perpie,4817,0.0,200,,0
bitu-protocol,4818,0.12,200,,0
dorian,4819,0.28,200,,0
kayen-protocol,4821,0.1,200,,0
apex-omni,4822,0.28,200,,0
tachyswap,4823,0.12,200,,0
hallswap,4824,0.0,200,,0
flowx-aggregator,4825,0.0,200,,0
affine-restaking,4826,0.16,200,,0
scoop,4827,0.09,200,,0
dexfinance-etf,4828,0.77,200,,0
rock-staking,4829,0.09,200,,0
kayak-v2,4830,0.18,200,,0
stargate-v2,4831,1.05,200,,0
desyn-liquid-strategy,4832,0.6,200,,0
influpia,4833,0.12,200,,0
napier,4834,0.28,200,,0
stip-flip,4835,0.1,200,,0
xei-finance,4836,0.17,200,,0
step-finance,4837,0.15,200,,0
stack,4838,0.14,200,,0
commonwealth,4839,0.0,200,,0
ether.fi-vaults,4840,0.16,200,,0
bitoro-network,4841,0.0,200,,0
linehub-perps,4842,0.1,200,,0
organic-growth,4843,0.09,200,,0
zksync-era,4844,0.0,200,,0
danzo-app,4845,0.55,200,,0
d2-finance,4846,0.27,200,,0
aster-perps,4847,0.55,200,,0
alphafi-agg,4848,0.64,200,,0
catalyst,4849,0.22,200,,0
novaswap-v2,4850,0.24,200,,0
gudchain,4851,0.23,200,,0
sturgeon,4852,0.15,200,,0
blackrock-buidl,4853,0.19,200,,0
arca-labs-arcoin,4854,0.09,200,,0
doubler,4855,0.14,200,,0
harmonix-finance,4856,0.17,200,,0
listapie,4857,0.16,200,,0
mind-network,4858,0.41,200,,0
bingx,4859,0.69,200,,0
ape-jupiter,4860,0.0,200,,0
aurus,4861,0.08,200,,0
paxos-gold,4862,0.09,200,,0
tether-gold,4863,0.09,200,,0
blasterswap-vaults,4864,0.19,200,,0
landshare,4865,0.24,200,,0
vnx,4866,0.44,200,,0
layerzero,4867,0.0,200,,0
7k-aggregator,4868,0.0,200,,0
buzz-farming,4869,0.11,200,,0
satoshi-dex,4870,0.09,200,,0
yaka-finance,4871,0.13,200,,0
palmy-finance,4872,0.27,200,,0
midas-rwa,4873,0.2,200,,0
re.al-protocol,4874,0.15,200,,0
kernel-protocol,4875,0.33,200,,0
fixes-launchpad,4876,0.08,200,,0
vesu,4877,0.43,200,,0
franklin-templeton,4878,0.23,200,,0
